Organisaation nimi,Organisaation tyyppi,Kustantaja/Välittäjä,Vuosi,Hinta,Aineisto,Aineistotyyppi,Hankintatapa
Luonnonvarakeskus (Luke),Tutkimuslaitos,JSTOR,2017,2664.0,Biological Sciences; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Kielikone,2016,5251.0,MOT Ylläpito,Muu elektroninen palvelu,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Kielikone,2017,5251.0,MOT Ylläpito,Muu elektroninen palvelu,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,LM Tietopalvelut,2016,1024.0,Highwire,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,LM Tietopalvelut,2017,9522.0,ePress,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Nature Publishing Group,2015,6819.0,Nature Weekly,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Nature Publishing Group,2016,12793.0,Nature Climate Change; Nature journal,Kokotekstiaineisto,FinELib-konsortio; Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Nature Publishing Group,2017,13449.0,Nature Climate Change; Nature Journal,Kokotekstiaineisto,FinELib-konsortio; Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Oxford University Press (OUP),2016,16494.0,American Journal of Agricultural Economics; Annals of Botany; European Review of Agricultural Economics; Forestry; ICES Journal of Marine Science; Journal of Experimental Botany; Poultry Science; Tree Physiology,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Oxford University Press (OUP),2017,18897.0,American Journal of Agricultural Economics; Annals of Botany; European Review of Agricultural Economics; Forestry; ICES Journal of Marine Science; Journal of Animal Science; Journal of Experimental Botany; Journal of Nutrition; Poultry Science; Tree Physiology,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,ProQuest,2015,13475.0,Ebrary Academic Complete; RefWorks; Safari Technical Books Online,E-kirjapaketti; Muu elektroninen palvelu,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,ProQuest,2016,15710.0,Ebrary Academic Complete; Econlit; RefWorks; Safari Technical Books Online,E-kirjapaketti; Muu elektroninen palvelu; Viitetietokanta,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,ProQuest,2017,16604.0,Ebook Central; EconLit; RefWorks; Safari,E-kirjapaketti; Muu elektroninen palvelu; Viitetietokanta,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Society of American Foresters,2016,1130.0,Forest Science,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Society of American Foresters,2017,1024.0,Forest Science,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Springer,2015,54775.0,SpringerLINK,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Springer,2016,56418.0,Springer LINK,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Springer,2017,58111.0,Springer LINK,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Taylor & Francis,2015,15878.0,Taylor & Francis Online Journal Library,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Taylor & Francis,2016,16744.0,International Journal of Forest Engineering; Taylor & Francis Library (SSH+S&T),Kokotekstiaineisto,FinELib-konsortio; Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Taylor & Francis,2017,16887.0,International Journal of Forest Engineering; Taylor & Francis Library (SSH & ST),Kokotekstiaineisto,FinELib-konsortio; Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Thomson Reuters,2015,18932.0,Web of Knowledge,Viitetietokanta,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Thomson Reuters,2016,19414.0,Web of Science,Viitetietokanta,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,University of Wisconsin Press,2016,157.0,Native Plants Journal,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,University of Wisconsin Press,2017,145.0,Native Plants Journal,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Viestilehdet Oy,2017,3310.0,Maaseudun Tulevaisuus verkkoversio,Kokotekstiaineisto,Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Wiley,2015,93382.0,Wiley Online,Kokotekstiaineisto,FinELib-konsortio
Luonnonvarakeskus (Luke),Tutkimuslaitos,Wiley,2016,97553.0,Ecological Applications; Ecological Monographs; Ecology; Frontiers in Ecology and the Environment; Wiley-Blackwell,Kokotekstiaineisto,FinELib-konsortio; Oma sopimus
Luonnonvarakeskus (Luke),Tutkimuslaitos,Wiley,2017,78450.0,Wiley-Blackwell,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Alma Media,2016,3420.0,Kauppalehti,Kokotekstiaineisto,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Duodecim,2016,28176.0,Oppiportti; Terveysportti,Kokotekstiaineisto,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Duodecim,2017,29952.0,Oppiportti; Terveysportti,Kokotekstiaineisto,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2010,58331.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2011,62686.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2012,65958.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2013,69388.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2014,73066.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2015,76858.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2016,80716.0,Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Elsevier,2017,52480.0,Elsevier Government Collection; Scopus,Kokotekstiaineisto; Viitetietokanta,FinELib-konsortio; Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Helsingin yliopisto,2015,1238.0,Medic,Viitetietokanta,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Helsingin yliopisto,2016,1238.0,Medic,Viitetietokanta,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Helsingin yliopisto,2017,1379.0,Medic,Viitetietokanta,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Kielikone,2017,3568.0,MOT,Muu elektroninen palvelu,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,M-Brain Insight,2016,2113.0,HS Päivän lehti,Kokotekstiaineisto,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2010,3344.0,Nature,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2011,3477.0,Nature,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2012,32642.0,Nature; Nature Research-paketti 1; Nature Reviews-paketti 1,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2013,34398.0,Nature; Nature Research-paketti 1; Nature Reviews-paketti 1,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2014,35820.0,Nature; Nature Research-paketti 1; Nature Reviews-paketti 1,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2015,37740.0,Nature; Nature Research-paketti 1; Nature Reviews-paketti 1,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2016,40004.0,Nature Research; Nature Reviews; Nature journal,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Nature Publishing Group,2017,42006.0,Nature Journal; Nature Research; Nature Reviews,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,ProQuest,2012,1911.0,RefWorks,Muu elektroninen palvelu,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,ProQuest,2013,1968.0,RefWorks,Muu elektroninen palvelu,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,ProQuest,2014,2027.0,RefWorks,Muu elektroninen palvelu,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,ProQuest,2015,2078.0,RefWorks,Muu elektroninen palvelu,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,ProQuest,2016,2130.0,RefWorks,Muu elektroninen palvelu,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,ProQuest,2017,2173.0,RefWorks,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,RedFox,2017,1376.0,RedFox Pro,Sanakirja,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,RedFox Languages,2016,1376.0,RedFox,Sanakirja,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Sanoma,2017,2100.0,HS Päivän lehti,Kokotekstiaineisto,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,The Royal Pharmaceutical Society of Great Britain,2016,12000.0,MedicinesComplete,E-kirjapaketti,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,The Royal Pharmaceutical Society of Great Britain,2017,12253.0,MedicinesComplete,E-kirjapaketti,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Wiley,2015,8000.0,Wiley-Blackwell,Muu,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Wiley,2016,8993.0,Wiley-Blackwell,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Wiley,2017,11097.0,Wiley-Blackwell,Kokotekstiaineisto,FinELib-konsortio
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Wize Nordic,2016,27950.0,Micromedex,Kokotekstiaineisto,Oma sopimus
Lääkealan turvallisuus- ja kehittämiskeskus Fimea,Muu,Wize Nordic,2017,27288.0,Micromedex,Kokotekstiaineisto,Oma sopimus
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,American Association for the Advancement of Science (AAAS),2010,1621.0,Science Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,American Association for the Advancement of Science (AAAS),2011,1731.0,Science Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,American Association for the Advancement of Science (AAAS),2012,1883.0,Science Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,American Association for the Advancement of Science (AAAS),2013,1934.0,Science Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,American Association for the Advancement of Science (AAAS),2014,1968.0,Science Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Ebsco,2010,1575.0,Econlit,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Elsevier,2010,59781.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Elsevier,2011,62621.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Elsevier,2012,65890.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Elsevier,2013,69316.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Elsevier,2014,72990.0,ScienceDirect Freedom Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Encyclopedia Britannica,2010,535.0,Encyclopedia Britannica Online,Hakuteos,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,JSTOR,2010,1297.0,Biological Sciences; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,JSTOR,2011,1195.0,Biological Sciences; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,JSTOR,2012,1345.0,Biological Sciences; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,JSTOR,2013,1362.0,Biological Sciences; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,JSTOR,2014,1302.0,Biological Sciences; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Nature Publishing Group,2010,2588.0,Nature Weekly,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Nature Publishing Group,2011,2692.0,Nature Weekly,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Nature Publishing Group,2012,2854.0,Nature Weekly,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Nature Publishing Group,2013,3025.0,Nature Weekly,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Nature Publishing Group,2014,3207.0,Nature Weekly,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Ovid,2010,3991.0,Cab Abstracts 1973+,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Ovid,2011,4275.0,Cab Abstracts 1973+,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Ovid,2012,4551.0,Cab Abstracts 1973+,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Oxford University Press (OUP),2010,589.0,Oxford English Dictionary,Sanakirja,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Oxford University Press (OUP),2011,590.0,Oxford English Dictionary,Sanakirja,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Oxford University Press (OUP),2012,631.0,Oxford English Dictionary,Sanakirja,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,ProQuest,2010,6668.0,Ebrary Academic Complete; RefWorks,E-kirjapaketti; Muu elektroninen palvelu,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,ProQuest,2011,8271.0,Ebrary Academic Complete; Econlit; RefWorks,E-kirjapaketti; Muu elektroninen palvelu; Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,ProQuest,2012,8893.0,Ebrary Academic Complete; Econlit; RefWorks,E-kirjapaketti; Muu elektroninen palvelu; Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,ProQuest,2013,7687.0,Ebrary Academic Complete; RefWorks,E-kirjapaketti; Muu elektroninen palvelu,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,ProQuest,2014,8083.0,Ebrary Academic Complete; RefWorks,E-kirjapaketti; Muu elektroninen palvelu,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Springer,2010,19149.0,SpringerLINK,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Springer,2011,20028.0,SpringerLINK,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Springer,2012,16700.0,SpringerLINK,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Springer,2013,17285.0,SpringerLINK,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Springer,2014,17889.0,SpringerLINK,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Thomson Reuters,2010,12450.0,Web of Knowledge,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Thomson Reuters,2011,12214.0,Web of Knowledge,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Thomson Reuters,2012,13699.0,Web of Knowledge,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Thomson Reuters,2013,14433.0,Web of Knowledge,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Thomson Reuters,2014,14341.0,Web of Knowledge,Viitetietokanta,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Tilastokeskus,2010,126.0,Tilastollinen vuosikirja,Hakuteos,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Tilastokeskus,2011,127.0,Tilastollinen vuosikirja,Hakuteos,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Tilastokeskus,2012,127.0,Tilastollinen vuosikirja,Hakuteos,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Tilastokeskus,2013,89.0,Tilastollinen vuosikirja,Hakuteos,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Wiley,2010,24100.0,Wiley Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Wiley,2011,25304.0,Wiley Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Wiley,2012,25800.0,Wiley Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Wiley,2013,26832.0,Wiley Online,Kokotekstiaineisto,FinELib-konsortio
Maa- ja elintarviketalouden tutkimuskeskus (MTT),Tutkimuslaitos,Wiley,2014,38126.0,Wiley Online,Kokotekstiaineisto,FinELib-konsortio
Maanmittauslaitos,Tutkimuslaitos,Alma Media,2016,423.0,Suomen laki-hakupalvelu,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Canadian Institute of Geomatics,2017,480.0,Geomatica,Muu elektroninen palvelu,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Edita Publishing,2016,1505.0,Edilex kirjastolisenssi,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Elsevier,2017,2440.0,ISPRS Journal Of Photogrammetry & Remote Sensing; International Journal Of Applied Earth Observation And Geoinformation,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Fagbokforlaget,2017,135.0,Kart og plan,Muu elektroninen palvelu,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Institute of Electrical and Electronics Engineers (IEEE),2017,1000.0,Transactions on geoscience and remote sensing,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,International Association Of Assessing Officers,2017,300.0,Journal Of Property Tax Assessment & Administration,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,IOP Publishing,2017,1400.0,Metrologia,Muu elektroninen palvelu,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Kirschbaum Verlag,2017,130.0,Kartographische Nachrichten,Muu elektroninen palvelu,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Questex Media Group,2017,200.0,GPS World,Muu elektroninen palvelu,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,SpaceNews,2017,360.0,Space News,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Springer,2017,9020.0,Fernerkundung; GPS Solutions; Geoinformatica; Geoinformation PFG; Journal of Geodesy; Personal And Ubiquitous Computing; Photogrammetrie,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2010,12518.0,Web of Science,Viitetietokanta,FinELib-konsortio
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2011,12987.0,Web of Science,Viitetietokanta,FinELib-konsortio
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2012,13474.0,Web of Science,Viitetietokanta,FinELib-konsortio
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2013,13979.0,Web of Science,Viitetietokanta,FinELib-konsortio
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2015,15047.0,Web of Science,Viitetietokanta,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2016,15037.0,Web of Science,Viitetietokanta,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Thomson Reuters,2017,20000.0,Web of Science,E-kirjapaketti,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,University of Toronto Press,2017,361.0,Cartographica,Muu elektroninen palvelu,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Walter de Gruyter GmbH,2017,435.0,European Property Law Journal,Kokotekstiaineisto,Oma sopimus
Maanmittauslaitos,Tutkimuslaitos,Wiley,2017,311.0,Navigation,Muu elektroninen palvelu,Oma sopimus
Maanpuolustuskorkeakoulu,Yliopisto,Aalto-yliopisto,2016,4260.0,Tenttu,Viitetietokanta,Oma sopimus
Maanpuolustuskorkeakoulu,Yliopisto,Content Online Europe Limited,2017,3109.0,IEEE/IET Enterprise,Kokotekstiaineisto,Oma sopimus
Maanpuolustuskorkeakoulu,Yliopisto,East View,2016,8336.0,East View,Kokotekstiaineisto,Oma sopimus
Maanpuolustuskorkeakoulu,Yliopisto,East View,2017,8413.0,East View,Kokotekstiaineisto,Oma sopimus
Maanpuolustuskorkeakoulu,Yliopisto,Ebsco,2016,271892.0,Historical Abstracts; IEEEEnterprise; Military & Government Vollection; Political Science Complete,Kokotekstiaineisto; Viitetietokanta,FinELib-konsortio; Oma sopimus
